Tiempo;Cuaternión X;Cuaternión Y;Cuaternión Z;Cuaternión W
3.72549;0.173107;0.708859;0.411717;-0.542834
3.73566;0.173089;0.708886;0.411845;-0.542708
3.74582;0.173038;0.708927;0.411921;-0.542613
3.75599;0.172951;0.708985;0.411961;-0.542535
3.76616;0.172847;0.709055;0.411984;-0.542458
3.77632;0.172739;0.709124;0.412015;-0.542379
3.78649;0.172625;0.709193;0.412045;-0.542303
3.79666;0.172543;0.709221;0.412109;-0.542244
3.80683;0.172499;0.709215;0.41215;-0.542234
3.81699;0.17253;0.709147;0.412173;-0.542296
3.82716;0.172592;0.709038;0.412211;-0.54239
3.83733;0.17267;0.708915;0.41228;-0.542474
3.8475;0.17273;0.708811;0.412364;-0.542526
3.85767;0.1728;0.708724;0.412461;-0.542544
3.86783;0.172862;0.708651;0.412557;-0.542546
3.878;0.172917;0.708602;0.412643;-0.542527
3.88817;0.172976;0.708571;0.412747;-0.542471
3.89834;0.173062;0.708553;0.412837;-0.542397
3.9085;0.173154;0.708556;0.412895;-0.54232
3.91867;0.173239;0.708577;0.412937;-0.542235
3.92884;0.173319;0.70861;0.412931;-0.54217
3.93901;0.173371;0.70866;0.412891;-0.542118
3.94918;0.173369;0.708734;0.412821;-0.542075
3.95934;0.173341;0.708806;0.412736;-0.542055
3.96951;0.173287;0.708888;0.412628;-0.542048
3.97967;0.173226;0.708946;0.412541;-0.542057
3.98984;0.173171;0.708989;0.412475;-0.542069
4.00001;0.173132;0.709002;0.412459;-0.542077
4.01018;0.173098;0.709004;0.412444;-0.542096
4.02035;0.173034;0.709005;0.41248;-0.542088
4.03051;0.172948;0.709006;0.412578;-0.54204
4.04068;0.172816;0.709017;0.412659;-0.542005
4.05085;0.172695;0.709015;0.412744;-0.541982
4.06102;0.172606;0.708984;0.412845;-0.541973
4.07119;0.172539;0.708952;0.412972;-0.541941
4.08135;0.172491;0.70893;0.413101;-0.541885
4.09152;0.172485;0.708904;0.413264;-0.541798
4.10169;0.172496;0.708881;0.41342;-0.541705
4.11186;0.172513;0.70889;0.413536;-0.5416
4.12202;0.172541;0.708903;0.413634;-0.541499
4.13219;0.172561;0.708954;0.413681;-0.54139
4.14236;0.172519;0.709027;0.413655;-0.541327
4.15253;0.172475;0.709095;0.413606;-0.54129
4.16269;0.172416;0.709158;0.41354;-0.541276
4.17286;0.172342;0.709239;0.413435;-0.541274
4.18303;0.172277;0.709301;0.413331;-0.541292
4.19319;0.172225;0.709369;0.413211;-0.541312
4.20336;0.17215;0.709426;0.413107;-0.54134
4.21353;0.172077;0.709481;0.412997;-0.541376
4.2237;0.172005;0.709535;0.412875;-0.541421
