Tiempo;Cuaternión X;Cuaternión Y;Cuaternión Z;Cuaternión W
4.72254;-0.0585317;0.73973;0.104932;-0.659538
4.7326;-0.0585488;0.739699;0.104843;-0.659585
4.74265;-0.0585747;0.739667;0.104762;-0.659632
4.75271;-0.0585987;0.739644;0.104682;-0.659668
4.76277;-0.0586202;0.739624;0.104617;-0.659699
4.77283;-0.0586427;0.739605;0.104575;-0.659725
4.78289;-0.0586608;0.739586;0.104542;-0.65975
4.79294;-0.0586906;0.739563;0.104487;-0.659782
4.803;-0.058746;0.739559;0.104405;-0.659794
4.81306;-0.0588181;0.739562;0.104327;-0.659797
4.82312;-0.058854;0.739576;0.10426;-0.659789
4.83318;-0.0588805;0.739593;0.104263;-0.659767
4.84323;-0.058886;0.739612;0.104305;-0.659738
4.85329;-0.0588842;0.739635;0.104335;-0.659708
4.86335;-0.0588862;0.739661;0.104344;-0.659677
4.87341;-0.0588841;0.739696;0.104329;-0.659641
4.88347;-0.0589045;0.739729;0.104315;-0.659604
4.89352;-0.0589657;0.739761;0.10427;-0.65957
4.90358;-0.0590371;0.739792;0.104213;-0.659537
4.91364;-0.0591143;0.739814;0.10416;-0.659515
4.92369;-0.0591821;0.739826;0.104112;-0.659502
4.93375;-0.0592398;0.739833;0.104088;-0.659493
4.94381;-0.0592238;0.739854;0.104127;-0.659464
4.95387;-0.0591723;0.739868;0.104183;-0.659445
4.96393;-0.0591317;0.739878;0.104247;-0.659428
